	id	sentence	sentiment
461	93b76381c7b55906ea5b2c2bb	 Strange , funny , twisted , brilliant and macabre .	4
462	cfb78de53afcdfdb63fe7b2de	 A genuinely moving and wisely unsentimental drama .	4
463	3f3dece51202caa1e00588bf3	 Heaven is a haunting dramatization of a couple 's moral ascension .	2
464	cb006b79ccc97e69ca6833f48	 The Mothman Prophecies is best when illustrating the demons bedevilling the modern masculine journey .	3
465	81fa9cf7a595094b6fb3891b6	 Plays out with a dogged and eventually winning squareness that would make it the darling of many a kids-and-family-oriented cable channel .	3
466	816311b243228b262f0d80d2a	 An entertaining British hybrid of comedy , caper thrills and quirky romance .	4
467	de8fcc9680e8e54dbb59b810f	 Alain Choquart 's camera barely stops moving , portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency , which , for a film that takes nearly three hours to unspool , is both funny and irritating .	2
468	55a643958b23aa4d1ec6c5864	 Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it 's a pleasurable trifle .	2
469	1d3194a226c162a3c48360a55	 The only pain you 'll feel as the credits roll is your stomach grumbling for some tasty grub .	1
470	9892e32e6a173ed752ede2ab0	 Hardly an objective documentary , but it 's great cinematic polemic ... love Moore or loathe him , you 've got to admire ... the intensity with which he 's willing to express his convictions .	4
471	125251f0406b777e1232171bf	 The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .	4
472	a4d1c421c693e89081ca2ffbc	 The film is visually dazzling , the depicted events dramatic , funny and poignant .	4
473	7bfa5669d3e398d70284c2d8e	 A directorial tour de force by Bernard Rose , ivans xtc .	3
474	f8bdcc8d10d8100da702b25d1	 is one of this year 's very best pictures .	4
475	56f02f52bfe98ae0c18863648	 What makes the movie work -- to an admittedly limited extent -- is the commitment of two genuinely engaging performers .	2
476	f772bf632dd7b2778ece96739	 Weaver and LaPaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .	4
477	5ab6e4615a2ed0acd50313794	 Even the digressions are funny .	3
478	21df8920373759436e88d8429	 Mr. Spielberg and his company just want you to enjoy yourselves without feeling conned .	3
479	c323bd285d1fede5fc461cfae	 And they succeed merrily at their noble endeavor .	3
480	890bbbb0c96ba4e01c0fd1c65	 Melodrama with a message .	2
481	7d9a882ebcbd1064dd04e9843	 A perfectly pleasant if slightly pokey comedy .	3
482	c3859408465d489d0e37aeeed	 Coppola 's directorial debut is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema .	3
483	2b959092170cf34b781728e10	 At the end , when the now computerized Yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside .	3
484	0e27f7f52c1b62cd1bc7a5a3c	 Wang Xiaoshuai directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men .	3
485	03273f771615f581390f41a0e	 It 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as The Grey Zone , but it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started .	3
486	0ecfe429a8db2520d525a3767	 Bogdanovich taps deep into the Hearst mystique , entertainingly reenacting a historic scandal .	4
487	6ead899af919a2784816b1c87	 A moving tale of love and destruction in unexpected places , unexamined lives .	3
488	25caf894a31590f76cb6ddfa3	 Clooney directs this film always keeping the balance between the fantastic and the believable ...	3
489	9578c5572da04dc6536da9299	 Even if you do n't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .	3
490	af44fca259fa78b303e4ff178	 ... a lesson in prehistoric hilarity .	2
491	7ed56c1ec8c972564be00b37c	 A fantastically vital movie that manages to invest real humor , sensuality , and sympathy into a story about two adolescent boys .	4
492	8fa10c4aaf48b685dcfe0e929	 Lawrence plumbs personal tragedy and also the human comedy .	3
493	27719e3b14f027d4f153688c1	 Though a capable thriller , somewhere along the way K-19 jettisoned some crucial drama .	1
494	edce3362cb6534d5b6e009768	 Just about the surest bet for an all-around good time at the movies this summer .	4
495	ce9c888b502d74f04bb2f6e8d	 It would be disingenuous to call Reno a great film , but you can say that about most of the flicks moving in and out of the multiplex .	2
496	8f6a24330f66b9b8d4ad740ec	 This is a movie that is what it is : a pleasant distraction , a Friday night diversion , an excuse to eat popcorn .	3
497	f6a2f8876526870d260e7ca4e	 There is a certain sense of experimentation and improvisation to this film that may not always work , but it is nevertheless compelling .	3
498	ae873ef1b96fe810046a4550b	 The Four Feathers has rewards , from the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes .	3
499	680e38e29435169c9958760c0	 A delicious , quirky movie with a terrific screenplay and fanciful direction by Michael Gondry .	4
500	9325ddff7899ac231525ada4a	 This story still seems timely and important .	3
501	5c0dda29ada6f60f4cc568962	 And there 's an element of heartbreak to watching it now , with older and wiser eyes , because we know what will happen after Greene 's story ends .	3
502	9187824f85bfd927d5e397df2	 The bodily function jokes are about what you 'd expect , but there are rich veins of funny stuff in this movie .	3
503	7da7b64733689517f90242be0	 The performances are amiable and committed , and the comedy more often than not hits the bullseye .	3
504	f782f8f59458dfa9ddd466fce	 This time , the hype is quieter , and while the movie is slightly less successful than the first , it 's still a rollicking good time for the most part .	3
505	737859516fd98c82065c51583	 There 's plenty to enjoy -- in no small part thanks to Lau .	3
506	9bf1704c7c3589e44e4dc7d23	 With a romantic comedy plotline straight from the ages , this Cinderella story does n't have a single surprise up its sleeve .	1
507	b51e0f47f57f5b7a0389cbc52	 But it does somehow manage to get you under its spell .	3
508	17cb25520318f14e9138c4571	 Though few will argue that it ranks with the best of Herzog 's works , Invincible shows he 's back in form , with an astoundingly rich film .	4
509	cd496a4b3d83e3371d3fa75d9	 `` Catch Me '' feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a Spielberg trademark .	3
510	8b2e4020e3ba15e423c5b63e2	 By no means a great movie , but it is a refreshingly forthright one .	3
511	2a3d4bd987695975befc2bf5a	 The casting of Raymond J. Barry as the ` assassin ' greatly enhances the quality of Neil Burger 's impressive fake documentary .	3
512	304cc896fd630eb84f0b72328	 Despite Besson 's high-profile name being Wasabi 's big selling point , there is no doubt that Krawczyk deserves a huge amount of the credit for the film 's thoroughly winning tone .	3
513	4f716d6b7467bdfc99e007015	 This documentary is a dazzling , remarkably unpretentious reminder of what -LRB- Evans -RRB- had , lost , and got back .	4
514	c2391a57cf1a7d64fdda311e3	 A thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one 's actions .	4
515	b7af52b45c8990987dc6b30c7	 As satisfyingly odd and intriguing a tale as it was a century and a half ago ... has a delightfully dour , deadpan tone and stylistic consistency .	4
516	6d527c5961f24ec0b70f71ca4	 Methodical , measured , and gently tedious in its comedy , Secret Ballot is a purposefully reductive movie -- which may be why it 's so successful at lodging itself in the brain .	4
517	0ce977fc6cdd1456944aaebf2	 A witty , trenchant , wildly unsentimental but flawed look at the ins and outs of modern moviemaking .	2
518	587287b41f6b47af9bb536882	 For most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche .	3
519	bd5f1325c5e4879c60b809ed8	 By the standards of knucklehead swill , The Hot Chick is pretty damned funny .	4
520	731968185a42ba3b07d440935	 One of the most gloriously unsubtle and adrenalized extreme shockers since The Evil Dead .	3
521	94938a7fb7db7efd0078bf959	 -LRB- Reaches -RRB- wholly believable and heart-wrenching depths of despair .	3
522	cf84878e723f331f1e98eff6f	 An absorbing and unsettling psychological drama .	3
523	452a1f362115a16dca132196f	 This movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep .	4
524	124dd93fa5f5daacf2206e136	 Though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal , the film shatters you in waves .	1
525	e2903b5f98f56cf060704bb88	 The entire cast is extraordinarily good .	4
526	0e4de71c293b4743e955e35af	 Yakusho , as always , is wonderful as the long-faced sad sack ... and his chemistry with Shimizu is very believable .	4
527	9fb0060c3cc894ef3d98e2b08	 Young Hanks and Fisk , who vaguely resemble their celebrity parents , bring fresh good looks and an ease in front of the camera to the work .	4
528	155a209b479309db56d58b6c1	 A captivatingly quirky hybrid of character portrait , romantic comedy and beat-the-clock thriller .	3
529	e0ced51ae5d62713e308e1e9a	 The film sparkles with the the wisdom and humor of its subjects .	4
530	95b4ed16b4e4583cfe33a610a	 If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .	3
531	8b9e6189745be5098ed002c35	 Like The English Patient and The Unbearable Lightness of Being , The Hours is one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right .	3
532	5a354ad13877a317d6eaf6407	 Just about the best straight-up , old-school horror film of the last 15 years .	4
533	7b88f5bd95fa9987d1e01c8c9	 A chilling tale of one of the great crimes of 20th Century France : the murder of two rich women by their servants in 1933 .	3
534	b54c4924992c86c7513a91c9d	 An oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion .	3
535	d370c408f173ebef3542d2852	 While the film is not entirely successful , it still manages to string together enough charming moments to work .	3
536	924a217003d21ea3e35ae822e	 A winning piece of work filled with love for the movies of the 1960s .	3
537	032a531396cb2833633c62d8c	 E.T. works because its flabbergasting principals , 14-year-old Robert MacNaughton , 6-year-old Drew Barrymore and 10-year-old Henry Thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .	4
538	920d9b3a7d05f3fab0d5d8bf1	 Helps to remind the First World that HIV\/AIDS is far from being yesterday 's news .	2
539	f0474fd953e4216e7b74d1993	 A heartening tale of small victories and enduring hope .	3
540	c6f66a7f779dc635702d0fd20	 The vistas are sweeping and the acting is far from painful .	2
541	7bd068774cae3c8c50f8fbac9	 Jackson and co have brought back the value and respect for the term epic cinema .	3
542	fbb3def178a07efdc53e65dcf	 It may be a somewhat backhanded compliment to say that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also happens to be the movie 's most admirable quality	3
543	766ee17f6c8a44f8c48ee686b	 Charlotte Sometimes is a brilliant movie .	4
544	4545b1b7cc7c6cdb32c257f60	 It is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity .	3
545	5df06fc380dfa0ef148c0d589	 A delightful stimulus for the optic nerves , so much that it 's forgivable that the plot feels like every other tale of a totalitarian tomorrow .	3
546	2fd5a6a95762a14fe4bef7a43	 Defies logic , the laws of physics and almost anyone 's willingness to believe in it .	2
547	89ae3e304de6a9da820989215	 But darned if it does n't also keep us riveted to our seats .	4
548	99611334f938f67a1b01ca764	 A complex psychological drama about a father who returns to his son 's home after decades away .	3
549	952aaaf22553bdab9f74b7456	 Writer and director Otar Iosseliani 's pleasant tale about a factory worker who escapes for a holiday in Venice reveals how we all need a playful respite from the grind to refresh our souls .	4
550	290106c9c5378d3935ed2aa71	 This is NOT a retread of `` Dead Poets ' Society . ''	2
551	86263d59c1a59f6d48f843cdc	 Sweet and memorable film .	4
552	bd59342fa95fe656f9e2a01a2	 A smart , arch and rather cold-blooded comedy .	3
553	5d04a42e2257324ce5797adce	 Keenly observed and refreshingly natural , Swimming gets the details right , from its promenade of barely clad bodies in Myrtle Beach , S.C. , to the adrenaline jolt of a sudden lunch rush at the diner .	3
554	a63da8661e45fe6b8bfa4d0cb	 ... begins on a high note and sustains it beautifully .	3
555	7e2a5916468e38e57214d2af7	 Davis ... gets vivid performances from her cast and pulls off some deft Ally McBeal-style fantasy sequences .	4
556	0bf4ee543ca8757cedbe9b9a2	 ` it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists .	3
557	c20884b6cc6691ceded40eb35	 Cynics need not apply . '	2
558	6c744d05c85fdeb6c3a15a8e3	 Funny , somber , absurd , and , finally , achingly sad , Bartleby is a fine , understated piece of filmmaking .	4
559	e2ad3e1bbd86d506949ea7058	 `` Red Dragon '' is entertaining .	4
560	fe9b15ab99e54dbcd3dc11264	 An obvious copy of one of the best films ever made , how could it not be ?	1
561	eb01b47156e16cedf6c0d4e86	 But it is entertaining on an inferior level .	3
562	b038c1ae2ad59347d47c54059	 It is a popcorn film , not a must-own , or even a must-see .	1
563	506980237bb69e3c67dbabe5c	 Succeeds only because Bullock and Grant were made to share the silver screen .	2
564	0001e78b3c3972024826b52f5	 Both flawed and delayed , Martin Scorcese 's Gangs of New York still emerges as his most vital work since GoodFellas .	2
565	b1377309d14ec805b1606bf8f	 As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .	2
566	1be18be5da4df42f52cef84bd	 On that score , the film certainly does n't disappoint .	4
567	ffcb04a07776a2ed16e716fef	 As the movie traces Mr. Brown 's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .	4
568	ba2645792b566ceb86bf00bdd	 A moving and solidly entertaining comedy\/drama that should bolster director and co-writer Juan José Campanella 's reputation in the United States .	4
569	d03e8d0e44880d7b9567e684d	 Thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .	4
570	9c5049d6f3b22ab48d879a559	 Beautifully shot , delicately scored and powered by a set of heartfelt performances , it 's a lyrical endeavour .	4
571	1b8e17442589f245672dcd7aa	 A macabre and very stylized Swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters .	3
572	511f99eedc406acae2f5324e1	 A stylistic romp that 's always fun to watch .	4
573	4dcf6c4b820bdaf68a60691a1	 Informative , intriguing , observant , often touching ... gives a human face to what 's often discussed in purely abstract terms .	4
574	5bac75d2182616dedb133c950	 ... once the true impact of the day unfolds , the power of this movie is undeniable .	4
575	dfef47ca9886a419742a2e7fd	 An honest , sensitive story from a Vietnamese point of view .	4
576	3ba9d5902ec85e8908315d48a	 A buoyant romantic comedy about friendship , love , and the truth that we 're all in this together .	3
577	f4cd3eddf59f78ecf11acc943	 The film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them .	4
578	599d17988a44a68807a6f7cf3	 It 's the perfect star vehicle for Grant , allowing him to finally move away from his usual bumbling , tongue-tied screen persona .	3
579	c830dac232c59966680d060e5	 Gaunt , silver-haired and leonine , -LRB- Harris -RRB- brings a tragic dimension and savage full-bodied wit and cunning to the aging Sandeman .	3
580	4f392d9709e291fc5f6e4e8a9	 A disturbing examination of what appears to be the definition of a ` bad ' police shooting .	2
581	7dd26605df996e17888e66a47	 It 's been made with an innocent yet fervid conviction that our Hollywood has all but lost .	2
582	9f1003c3b263b6020263fa7b6	 Not only a reminder of how they used to make movies , but also how they sometimes still can be made .	3
583	b59757a32632e07f3996f8f73	 A three-hour cinema master class .	3
584	0b8448c303bf10f253cdb0317	 Eyre is on his way to becoming the American Indian Spike Lee .	3
585	8e88d630172a739862535d444	 A witty , whimsical feature debut .	3
586	cb180331b9bc694ce2d606c29	 Warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message .	4
587	7ab3d6854c37f235d306ce16c	 I loved this film .	4
588	a8a80da70f97cd09f9b466d8a	 It provides a grim , upsetting glimpse at the lives of some of the 1.2 million Palestinians who live in the crowded cities and refugee camps of Gaza .	2
589	e4e26fd0fe809ee82f7392b90	 Clint Eastwood 's Blood Work is a lot like a well-made PB & J sandwich : familiar , fairly uneventful and boasting no real surprises -- but still quite tasty and inviting all the same .	3
590	91121f4a223b735f1d0a6ffbb	 A movie that will surely be profane , politically charged music to the ears of Cho 's fans .	3
591	fa7565a66c7025f40fd83cf62	 Much of this slick and sprightly CGI feature is sufficiently funny to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings .	3
592	d36d46860dfe024b22a49a4e0	 Rarely , a movie is more than a movie .	3
593	7f2ff92cd35d0b5388f4eb414	 Go .	2
594	7cfad38c09716f33e96810b36	 Jacquot 's strategy allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself .	3
595	f457f0f1bc97a5e877149f76c	 Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house .	2
596	95e04674c68d3301b1fa5641e	 By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .	3
597	041832ff69e8e3056846ebe7a	 One Hour Photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director Mark Romanek 's self-conscious scrutiny to happen , that finally get under your skin .	1
598	f9fece8d8a23ab938671685b7	 While general audiences might not come away with a greater knowledge of the facts of Cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds .	4
599	fab57ace2c2226cb8936f959e	 A fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system	4
600	0dd6caf567ac91ae26cb6ced9	 Birthday Girl lucks out with Chaplin and Kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns .	3
601	26c4e649bc7a665f6f5795097	 An interesting look behind the scenes of Chicago-based rock group Wilco ...	3
602	bfd06f5afe8130235bc42509d	 Sharp edges and a deep vein of sadness run through its otherwise comic narrative .	3
603	961bc13dae99cda8d91beb7ce	 There 's lots of cool stuff packed into ESPN 's Ultimate X.	3
604	bbd89c124a1fc587dcab38284	 Rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle	3
605	8989a1fb6df958b6f1e7f14d3	 The Ya-Ya 's have many secrets and one is - the books are better .	0
606	d8a43ef8e6faa7b73d4976561	 Translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be Ya-Ya .	3
607	a6007708fee3daf09ba1b41d3	 The touch is generally light enough and the performances , for the most part , credible .	3
608	d7116fdc6d0e2711fa940a813	 I liked About Schmidt a lot , but I have a feeling that I would have liked it much more if Harry & Tonto never existed .	3
609	6889c2de00c26477cc989d380	 Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \*\* holes .	2
610	96c02114fe3fdd7fbef982cc7	 That Storytelling has value can not be denied .	4
611	8637648a3caaffadd50702d6e	 Not even Solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .	1
612	74a77de2e92f0d1796a47faa3	 Once the downward spiral comes to pass , Auto Focus bears out as your typical junkie opera ...	1
613	d761cc45766873664b7c3fef6	 A knowing sense of humor and a lot of warmth ignite Son of the Bride .	4
614	665573b97cacdbaf855533b62	 A rich tale of our times , very well told with an appropriate minimum of means .	3
615	7309cfa1c041e9aca2fc320c2	 The characters are complex and quirky , but entirely believable as the remarkable ensemble cast brings them to life .	4
616	73b7f668114be7d422a1decb1	 In all fairness , I must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks .	3
617	b6335da1edf51e25a1f60fc4c	 As gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting .	4
618	8fba56d38805c8a169d94ae40	 Efficient , suitably anonymous chiller .	3
619	7ea5c728423ff7d7137c6e29c	 Gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet 's mouth .	2
620	88008a1d89ad4b5f0cc7698e0	 The hot topics of the plot are relegated to the background -- a welcome step forward from the Sally Jesse Raphael atmosphere of films like Philadelphia and American Beauty .	3
621	456d7afda04366214c417c496	 It 's usually a bad sign when directors abandon their scripts and go where the moment takes them , but Olympia , Wash. , based filmmakers Anne de Marcken and Marilyn Freeman did just that and it 's what makes their project so interesting .	3
622	6b5ecd9397b986d6d4573902a	 A memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill .	3
623	a3321a1a3f54ea493f75a2742	 Executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted Scrooge could fail to respond .	4
624	8d8187a6719a7198abf47c24c	 The gentle comic treatment of adolescent sturm und drang should please fans of Chris Fuhrman 's posthumously published cult novel .	3
625	b14ec0b7a4b96c328d543f028	 Director Claude Chabrol has become the master of innuendo .	3
626	3c35d22cc2cd5c9e582e52406	 It is not what you see , it is what you think you see .	2
627	43cb47f62fe38d49682b4701d	 A deftly entertaining film , smartly played and smartly directed .	4
628	41bbb361d045fb476ae1cc248	 A documentary to make the stones weep -- as shameful as it is scary .	1
629	871006e7a0023e11f6abdcfc2	 I hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .	4
630	021df9d8a757c564fe9d2d5dd	 A thought-provoking look at how Western foreign policy - however well intentioned - can wreak havoc in other cultures .	2
631	3fd0e53aa51d5ddd1863fa883	 Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth .	3
632	e3bd5c67dc667df27b2d15f06	 The journey to the secret 's eventual discovery is a separate adventure , and thrill enough .	3
633	857776bb12b9d81f3d68cae65	 A quiet , disquieting triumph .	3
634	4b73c320087499197635e0053	 Darkly funny and frequently insightful .	4
635	822c1e39cda0344d05f7171ae	 ... the tale of her passionate , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its love of life and beauty , takes form .	3
636	4f0d9c835fd22400678b8dbe8	 If you want to see a train wreck that you ca n't look away from , then look no further , because here it is .	2
637	dedbc0b1f6452e3102ba29103	 There 's so much to look at in Metropolis you hate to tear your eyes away from the images long enough to read the subtitles .	4
638	80e148dad983f3b4df9f526de	 The search for redemption makes for a touching love story , mainly because Blanchett and Ribisi compellingly tap into a spiritual aspect of their characters ' suffering .	4
639	d1faccc59a6ed29ddcd7bcc44	 A film of ideas and wry comic mayhem .	3
640	a1ad5e7e7f84bab17ee66cb3e	 At its worst the screenplay is callow , but at its best it is a young artist 's thoughtful consideration of fatherhood .	2
641	72965fc61df33c10c33cea70a	 A worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll .	3
642	468d4187b79e5d80561945eff	 Fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .	3
643	a704a816b5a02b7d6f112970e	 That the film opens with maggots crawling on a dead dog is not an out of place metaphor .	1
644	b5e794a1627c5f83f5dc5b156	 Stanley Kwan has directed not only one of the best gay love stories ever made , but one of the best love stories of any stripe .	4
645	a14e28d4851e5f160008d3f2f	 The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .	3
646	66a99b97dda2d5b6985775b87	 Norton holds the film together .	2
647	551d89b1e116df5f5a918d1fd	 -LRB- There 's -RRB- quite a bit of heart , as you would expect from the directors of The Little Mermaid and Aladdin .	3
648	d4d61e77c626eb3ea36e01a98	 You wo n't have any trouble getting kids to eat up these Veggies .	3
649	f88dd22467a9833beb1dc61d4	 A creaky staircase gothic .	2
650	241d528d6b949f3417eff8377	 Enjoyably dumb , sweet , and intermittently hilarious -- if you 've a taste for the quirky , steal a glimpse .	3
651	d545b7837c4b7cb708c2ad1cf	 A movie that sends you out of the theater feeling like you 've actually spent time living in another community .	3
652	422fcbed50e7cd8df1dc593d1	 Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at least artistically .	4
653	2037b3d0cbda3c08aee083cbf	 A fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the New Age .	4
654	cb01d54a891fd52b59f0289e1	 Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .	4
655	c22d7681b35b132e36b58f9d8	 Perhaps not since Nelson Eddy crooned his Indian Love Call to Jeanette MacDonald has there been a movie so unabashedly Canadian , not afraid to risk American scorn or disinterest .	2
656	24525aa5ffa2c1de5433e2c4f	 Wedding feels a bit anachronistic .	0
657	6e8c3af534e08cb9b28ddf589	 Still , not every low-budget movie must be quirky or bleak , and a happy ending is no cinematic sin .	2
658	c473d6afc7e72c47c3ffb2da6	 It 's still a comic book , but Maguire makes it a comic book with soul .	3
659	3962224e8f99998aefa134a85	 Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .	4
660	b8f9a7f2f204898e9abb3b63e	 An amusing and unexpectedly insightful examination of sexual jealousy , resentment and the fine line between passion and pretence .	4
661	1c32169782d5ed316ae3b3058	 A fascinating , bombshell documentary that should shame Americans , regardless of whether or not ultimate blame finally lies with Kissinger .	4
662	e9ddb536657ecdc8e3f597e15	 Should be required viewing for civics classes and would-be public servants alike .	3
663	9997e8979a3adf8427f6fc0f3	 Adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .	4
664	8e6e0d147a0d614e8d3fdb7eb	 A polished and vastly entertaining caper film that puts the sting back into the con .	3
665	6c160740197b4d5e0bff31995	 It 's no surprise that as a director Washington demands and receives excellent performances , from himself and from newcomer Derek Luke .	4
666	ecae5640f75e8373c2a651fa9	 ... while each moment of this broken character study is rich in emotional texture , the journey does n't really go anywhere .	1
667	e0611691940f762551754c9e8	 The film gets close to the chimps the same way Goodall did , with a serious minded patience , respect and affection .	3
668	d448c83eb08d9e4da0ca745e5	 It 's an often-cute film but either needs more substance to fill the time or some judicious editing .	2
669	8d6b0d501c2d6428857255448	 This may be Burns 's strongest film since The Brothers McMullen .	4
670	35e3c22c765e52ea02bc42eaa	 What makes this film special is Serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .	4
671	81798cdea754c3f72d62347a7	 It 's Quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .	4
672	c5b6d45446aad7ea7f1609f08	 It is OK for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are humanly engaged .	3
673	5a375ab0fd0982948ad9e4f21	 Though not for everyone , The Guys is a somber trip worth taking .	2
674	c0f7df7da22c468ec60a062c1	 A sly female empowerment movie , although not in a way anyone would expect .	3
675	677942000f3dab1c2e5533d54	 You really have to salute writer-director Haneke -LRB- he adapted Elfriede Jelinek 's novel -RRB- for making a film that is n't nearly as graphic but much more powerful , brutally shocking and difficult to watch .	2
676	3d52317a48aef39964249bbe9	 It 's a wonderful , sobering , heart-felt drama .	4
677	b830ef5fb88bcaa763457a30e	 Runs on the pure adrenalin of Pacino 's performance .	4
678	e1a3f4477428224ad7e7dae2f	 The Paradiso 's rusted-out ruin and ultimate collapse during the film 's final -LRB- restored -RRB- third ... emotionally belittle a cinema classic .	0
679	6cab1bfeb6ab06bea8004355e	 Sometimes shorter is better .	2
680	664ccf0e112822d251bc3dde4	 Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and it 's there on the screen in their version of The Quiet American .	3
681	98f13cec0dc0ff071d26d9c78	 The film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life .	4
682	0eb74e3298149562013afc578	 As a vehicle to savour Binoche 's skill , the film is well worthwhile .	4
683	3a55faeeaf2bb2d9354217c66	 The huskies are beautiful , the border collie is funny and the overall feeling is genial and decent .	3
684	0bbf9004bdb3b0cc1124c4cc5	 Whatever complaints I might have , I 'd take -LRB- its -RRB- earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like Antwone Fisher or The Emperor 's Club any time .	3
685	2b34662365673a2b3cca950c9	 Mastering its formidable arithmetic of cameras and souls , Group articulates a flood of emotion .	3
686	8561ef912aba780c0e5ffc981	 A pretty decent kid-pleasing , tolerable-to-adults lark of a movie .	3
687	f7583811754d22988f3e1ed60	 Even during the climactic hourlong cricket match , boredom never takes hold .	3
688	0a8524ed6747d517cfda54372	 Combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did n't Hollywood think of this sooner ?	3
689	bf42d4e59d459caaa8d99900c	 Like Kubrick , Soderbergh is n't afraid to try any genre and to do it his own way .	3
690	1dc9b51d331cc060a33daa309	 Nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin .	3
691	838d2db400fe2ce5e6acc4d45	 If the film has a problem , its shortness disappoints : You want the story to go on and on .	3
